normal_consume,consumption_in_period,autoconsume,injection,temp_max,humidity,hour,taxa_autoconsumo,hora_partida,injection_tentativa,is_sunny
0.0,0.342,0.0,0,12.57,88,4,0.0,0,-0.34,0
0.0,0.279,0.0,0,12.57,90,5,0.0,0,-0.28,0
0.0,0.224,0.0,0,13.12,88,6,0.0,0,-0.22,0
0.0,1.306,0.058,0,13.12,72,7,0.04,1,-1.25,1
0.057,0.0,0.232,1,13.12,72,8,0.8,1,0.18,1
0.0,0.0,0.244,3,14.23,69,9,1.02,1,0.24,1
0.0,0.0,0.258,4,16.45,63,10,0.99,1,0.26,1
0.0,0.0,0.261,3,17.32,58,11,1.0,1,0.26,1
0.014,0.0,0.611,3,18.12,60,12,0.99,1,0.6,1
0.0,0.0,0.268,4,17.33,57,13,0.99,1,0.27,1
0.0,0.0,0.247,3,18.34,56,14,0.99,1,0.25,1
0.016,0.0,0.236,3,18.99,55,15,0.94,1,0.22,1
0.108,0.0,0.142,0,17.32,57,16,0.57,1,0.03,1
0.193,0.0,0.087,0,16.45,60,17,0.31,1,-0.11,1
0.343,0.0,0.01,0,16.26,61,18,0.03,1,-0.33,1
0.466,0.0,0.0,0,13.99,74,19,0.0,0,-0.47,0
0.638,0.0,0.0,0,13.99,78,20,0.0,0,-0.64,0
0.584,0.0,0.0,0,13.68,69,21,0.0,0,-0.58,0
0.0,0.707,0.0,0,13.68,74,22,0.0,0,-0.71,0
0.0,0.508,0.0,0,13.68,75,23,0.0,0,-0.51,0
0.0,0.562,0.0,0,13.12,78,0,0.0,0,-0.56,0
0.0,0.486,0.0,0,13.12,77,1,0.0,0,-0.49,0
0.0,0.29,0.0,0,12.72,78,2,0.0,0,-0.29,0
0.0,0.267,0.0,0,12.79,77,3,0.0,0,-0.27,0
0.0,0.27,0.0,0,12.72,84,4,0.0,0,-0.27,0
0.0,0.268,0.0,0,12.72,85,5,0.0,0,-0.27,0
0.0,0.271,0.0,0,12.72,89,6,0.0,0,-0.27,0
0.0,1.377,0.058,0,11.82,83,7,0.04,1,-1.32,1
0.489,0.0,0.295,1,12.01,84,8,0.38,1,-0.19,1
0.0,0.0,0.248,2,14.59,77,9,0.99,1,0.25,1
0.0,0.0,0.244,2,15.34,72,10,1.02,1,0.24,1
0.088,0.0,0.165,1,15.72,69,11,0.66,1,0.08,1
0.05,0.0,0.207,1,15.15,69,12,0.8,1,0.16,1
0.068,0.0,0.196,2,12.93,84,13,0.75,1,0.13,1
0.0,0.0,0.261,2,15.34,90,14,1.0,1,0.26,1
0.049,0.0,0.214,1,15.72,86,15,0.82,1,0.16,1
0.205,0.0,0.047,0,17.01,85,16,0.19,1,-0.16,1
0.225,0.0,0.025,0,12.93,88,17,0.1,1,-0.2,1
0.306,0.0,0.0,0,12.72,90,18,0.0,1,-0.31,1
1.31,0.0,0.0,0,13.12,92,19,0.0,0,-1.31,0
1.004,0.0,0.0,0,12.57,92,20,0.0,0,-1.0,0
0.487,0.0,0.0,0,12.01,92,21,0.0,0,-0.49,0
0.0,0.486,0.0,0,11.72,93,22,0.0,0,-0.49,0
0.0,0.474,0.0,0,11.72,93,23,0.0,0,-0.47,0
0.0,0.352,0.0,0,11.72,93,0,0.0,0,-0.35,0
0.0,0.345,0.0,0,10.7,92,1,0.0,0,-0.34,0
0.0,0.32,0.0,0,10.72,91,2,0.0,0,-0.32,0
0.0,0.281,0.0,0,11.72,92,3,0.0,0,-0.28,0
0.0,0.281,0.0,0,11.72,93,4,0.0,0,-0.28,0
0.0,0.27,0.0,0,10.72,93,5,0.0,0,-0.27,0
0.0,0.266,0.0,0,10.72,93,6,0.0,0,-0.27,0
0.0,1.317,0.014,0,11.82,89,7,0.01,1,-1.3,1
0.929,0.0,0.091,0,11.82,87,8,0.09,1,-0.84,1
0.181,0.0,0.069,0,13.12,85,9,0.28,1,-0.11,1
0.018,0.0,0.231,2,12.93,79,10,0.92,1,0.21,1
0.0,0.0,0.249,2,13.72,75,11,1.0,1,0.25,1
0.0,0.0,0.265,3,14.59,72,12,1.02,1,0.26,1
0.016,0.0,0.31,2,15.72,69,13,0.94,1,0.29,1
0.005,0.0,0.315,3,16.72,67,14,0.98,1,0.31,1
0.0,0.0,0.27,2,16.78,65,15,1.0,1,0.27,1
0.007,0.0,0.25,2,17.01,64,16,0.96,1,0.24,1
0.12,0.0,0.133,0,17.37,61,17,0.53,1,0.01,1
0.531,0.0,0.007,0,16.82,59,18,0.01,1,-0.52,1
0.471,0.0,0.0,0,16.26,60,19,0.0,0,-0.47,0
1.046,0.0,0.0,0,17.72,73,20,0.0,0,-1.05,0
1.039,0.0,0.0,0,15.75,77,21,0.0,0,-1.04,0
0.0,0.494,0.0,0,14.72,65,22,0.0,0,-0.49,0
0.0,0.939,0.0,0,14.72,65,23,0.0,0,-0.94,0
0.0,1.101,0.0,0,14.72,63,0,0.0,0,-1.1,0
0.0,0.444,0.0,0,13.72,62,1,0.0,0,-0.44,0
0.0,0.275,0.0,0,13.34,62,2,0.0,0,-0.28,0
0.0,0.256,0.0,0,12.72,64,3,0.0,0,-0.26,0
0.0,0.251,0.0,0,12.72,66,4,0.0,0,-0.25,0
0.0,0.247,0.0,0,11.72,68,5,0.0,0,-0.25,0
0.0,0.258,0.003,0,11.12,70,6,0.01,0,-0.26,0
0.0,1.328,0.108,0,11.12,71,7,0.08,1,-1.22,1
0.548,0.0,0.213,0,12.23,69,8,0.28,1,-0.34,1
0.0,0.0,0.265,3,14.55,59,9,1.02,1,0.26,1
0.0,0.0,0.271,4,17.01,58,10,1.0,1,0.27,1
0.0,0.0,0.378,4,17.72,54,11,0.99,1,0.38,1
0.0,0.0,0.275,4,18.72,54,12,0.98,1,0.28,1
0.0,0.0,0.278,4,20.34,53,13,0.99,1,0.28,1
0.0,0.0,0.274,4,21.45,53,14,1.01,1,0.27,1
0.0,0.0,0.263,2,20.72,51,15,1.01,1,0.26,1
0.074,0.0,0.187,2,19.79,52,16,0.72,1,0.11,1
0.175,0.0,0.079,0,19.23,54,17,0.32,1,-0.1,1
0.622,0.0,0.008,0,18.12,54,18,0.01,1,-0.61,1
0.533,0.0,0.0,0,17.72,61,19,0.0,0,-0.53,0
0.299,0.0,0.0,0,16.78,63,20,0.0,0,-0.3,0
0.322,0.0,0.0,0,16.78,62,21,0.0,0,-0.32,0
0.0,0.365,0.0,0,16.26,62,22,0.0,0,-0.36,0
0.0,0.362,0.0,0,16.72,67,23,0.0,0,-0.36,0
0.0,0.362,0.0,0,16.22,68,0,0.0,0,-0.36,0
0.0,0.352,0.0,0,15.72,68,1,0.0,0,-0.35,0
0.0,0.348,0.0,0,15.72,71,2,0.0,0,-0.35,0
0.0,0.297,0.0,0,15.15,70,3,0.0,0,-0.3,0
0.0,0.301,0.0,0,14.79,71,4,0.0,0,-0.3,0
0.0,0.325,0.0,0,14.79,72,5,0.0,0,-0.32,0
0.0,0.337,0.004,0,15.72,75,6,0.01,0,-0.33,0
0.0,0.82,0.125,0,15.72,73,7,0.13,1,-0.7,1
0.026,0.0,0.319,2,15.15,72,8,0.94,1,0.29,1
0.275,0.0,0.421,2,15.72,70,9,0.6,1,0.15,1
0.463,0.0,0.381,2,16.22,68,10,0.45,1,-0.08,1
0.217,0.0,0.268,0,17.72,66,11,0.56,1,0.05,1
0.058,0.0,0.275,2,17.93,62,12,0.83,1,0.22,1
0.0,0.0,0.337,2,18.12,61,13,0.99,1,0.34,1
0.0,0.0,0.341,2,18.72,58,14,1.0,1,0.34,1
0.216,0.0,0.333,2,18.72,59,15,0.61,1,0.12,1
0.054,0.0,0.205,1,19.23,58,16,0.79,1,0.15,1
0.246,0.0,0.089,0,19.04,57,17,0.26,1,-0.16,1
0.33,0.0,0.003,0,18.68,59,18,0.01,1,-0.33,1
0.398,0.0,0.0,0,17.93,62,19,0.0,0,-0.4,0
0.358,0.0,0.0,0,16.82,66,20,0.0,0,-0.36,0
0.251,0.0,0.0,0,16.72,77,21,0.0,0,-0.25,0
0.0,0.315,0.0,0,15.34,72,22,0.0,0,-0.32,0
0.0,0.531,0.0,0,15.34,83,23,0.0,0,-0.53,0
0.0,0.595,0.0,0,14.79,75,0,0.0,0,-0.6,0
0.0,0.533,0.0,0,15.15,75,1,0.0,0,-0.53,0
0.0,0.529,0.0,0,14.59,76,2,0.0,0,-0.53,0
0.0,0.436,0.0,0,14.72,74,3,0.0,0,-0.44,0
0.0,0.302,0.0,0,13.9,82,4,0.0,0,-0.3,0
0.0,0.268,0.0,0,13.34,84,5,0.0,0,-0.27,0
0.0,0.264,0.0,0,13.34,85,6,0.0,0,-0.26,0
0.0,0.197,0.055,0,13.72,86,7,0.22,1,-0.14,1
0.212,0.0,0.201,1,14.04,76,8,0.49,1,-0.01,1
0.884,0.0,0.32,0,14.79,74,9,0.27,1,-0.56,1
0.0,0.0,0.403,2,15.9,72,10,1.01,1,0.4,1
0.8,0.0,0.468,1,16.72,69,11,0.37,1,-0.33,1
0.61,0.0,0.579,2,17.72,67,12,0.49,1,-0.03,1
0.0,0.0,0.406,3,18.72,61,13,0.99,1,0.41,1
0.0,0.0,0.369,3,19.72,56,14,1.0,1,0.37,1
0.029,0.0,0.329,2,19.79,57,15,0.91,1,0.3,1
0.445,0.0,0.245,0,19.79,58,16,0.36,1,-0.2,1
0.315,0.0,0.102,0,19.23,59,17,0.24,1,-0.21,1
0.429,0.0,0.011,0,18.68,60,18,0.02,1,-0.42,1
0.546,0.0,0.0,0,17.37,61,19,0.0,0,-0.55,0
1.309,0.0,0.0,0,16.82,63,20,0.0,0,-1.31,0
0.852,0.0,0.0,0,16.78,66,21,0.0,0,-0.85,0
0.0,0.343,0.0,0,16.26,67,22,0.0,0,-0.34,0
0.0,0.318,0.0,0,15.67,82,23,0.0,0,-0.32,0
0.0,0.423,0.0,0,15.11,84,0,0.0,0,-0.42,0
0.0,0.0,0.0,0,13.43,86,1,0.0,0,0.0,0
0.0,0.437,0.0,0,12.88,88,2,0.0,0,-0.44,0
0.0,0.314,0.0,0,12.79,90,3,0.0,0,-0.31,0
0.0,0.301,0.0,0,12.23,90,4,0.0,0,-0.3,0
0.0,0.251,0.0,0,12.79,90,5,0.0,0,-0.25,0
0.0,0.25,0.0,0,12.32,88,6,0.0,0,-0.25,0
0.0,1.391,0.009,0,12.79,88,7,0.01,1,-1.38,1
0.537,0.0,0.165,1,14.59,71,8,0.24,1,-0.37,1
0.0,0.0,0.325,2,15.7,67,9,1.02,1,0.32,1
0.0,0.0,0.255,3,18.12,63,10,0.98,1,0.26,1
0.0,0.0,0.342,4,18.72,60,11,1.01,1,0.34,1
0.122,0.0,0.752,3,20.1,55,12,0.86,1,0.63,1
0.568,0.0,0.989,2,22.01,52,13,0.63,1,0.42,1
0.0,0.0,0.513,3,22.01,49,14,1.01,1,0.51,1
0.46,0.0,0.74,2,21.45,48,15,0.62,1,0.28,1
0.277,0.0,0.477,2,21.45,43,16,0.64,1,0.2,1
0.0,0.0,0.368,2,21.26,45,17,0.99,1,0.37,1
0.332,0.0,0.154,0,20.15,47,18,0.31,1,-0.18,1
0.988,0.0,0.016,0,17.88,51,19,0.02,0,-0.97,0
0.699,0.0,0.0,0,17.01,64,20,0.0,0,-0.7,0
0.683,0.0,0.0,0,16.21,68,21,0.0,0,-0.68,0
0.0,0.675,0.0,0,15.67,76,22,0.0,0,-0.68,0
0.0,0.661,0.0,0,14.55,82,23,0.0,0,-0.66,0
0.0,0.68,0.0,0,14.54,83,0,0.0,0,-0.68,0
0.0,0.523,0.0,0,15.01,82,1,0.0,0,-0.52,0
0.0,0.517,0.0,0,13.9,81,2,0.0,0,-0.52,0
0.0,0.504,0.0,0,14.72,82,3,0.0,0,-0.5,0
0.0,0.282,0.0,0,15.15,66,4,0.0,0,-0.28,0
0.0,0.246,0.0,0,14.72,67,5,0.0,0,-0.25,0
0.0,0.254,0.0,0,15.11,67,6,0.0,0,-0.25,0
0.0,1.132,0.002,0,15.11,66,7,0.0,1,-1.13,1
0.258,0.0,0.067,0,15.72,66,8,0.21,1,-0.19,1
0.1,0.0,0.179,0,15.72,63,9,0.64,1,0.08,1
0.009,0.0,0.248,2,16.82,61,10,0.95,1,0.24,1
0.0,0.0,0.261,2,18.34,58,11,1.0,1,0.26,1
0.114,0.0,0.384,2,19.79,54,12,0.77,1,0.27,1
0.0,0.0,0.277,3,20.34,47,13,0.99,1,0.28,1
0.0,0.0,0.253,3,20.01,47,14,1.01,1,0.25,1
0.0,0.0,0.258,3,20.1,50,15,0.99,1,0.26,1
0.002,0.0,0.255,2,21.68,53,16,0.98,1,0.25,1
0.061,0.0,0.203,2,21.68,56,17,0.78,1,0.14,1
0.146,0.0,0.133,0,20.66,61,18,0.48,1,-0.01,1
0.931,0.0,0.014,0,18.9,60,19,0.01,0,-0.92,0
0.551,0.0,0.0,0,18.43,65,20,0.0,0,-0.55,0
0.366,0.0,0.0,0,17.89,69,21,0.0,0,-0.37,0
0.0,0.436,0.0,0,17.32,72,22,0.0,0,-0.44,0
0.0,0.345,0.0,0,16.78,75,23,0.0,0,-0.34,0
0.0,0.421,0.0,0,16.21,78,0,0.0,0,-0.42,0
0.0,0.527,0.0,0,16.21,78,1,0.0,0,-0.53,0
0.0,0.488,0.0,0,15.66,81,2,0.0,0,-0.49,0
0.0,0.284,0.0,0,15.1,83,3,0.0,0,-0.28,0
0.0,0.274,0.0,0,15.72,84,4,0.0,0,-0.27,0
0.0,0.276,0.0,0,13.99,86,5,0.0,0,-0.28,0
0.0,0.272,0.0,0,14.0,87,6,0.0,0,-0.27,0
0.0,1.417,0.011,0,14.59,71,7,0.01,1,-1.41,1
0.817,0.0,0.101,0,15.15,72,8,0.11,1,-0.72,1
0.05,0.0,0.258,2,17.37,62,9,0.83,1,0.21,1
0.0,0.0,0.433,3,18.48,61,10,1.01,1,0.43,1
0.0,0.0,0.271,3,19.59,58,11,1.0,1,0.27,1
0.0,0.0,0.286,4,19.59,61,12,0.99,1,0.29,1
0.0,0.0,0.287,4,20.7,54,13,0.99,1,0.29,1
0.0,0.0,0.289,4,21.82,51,14,1.0,1,0.29,1
0.0,0.0,0.285,3,19.79,47,15,1.02,1,0.28,1
0.0,0.0,0.275,3,19.79,72,16,0.98,1,0.28,1
0.202,0.0,0.393,1,19.59,57,17,0.66,1,0.19,1
0.138,0.0,0.143,0,17.93,67,18,0.51,1,0.0,1
0.468,0.0,0.009,0,13.99,81,19,0.02,0,-0.46,0
0.515,0.0,0.0,0,14.79,83,20,0.0,0,-0.52,0
0.382,0.0,0.0,0,14.04,81,21,0.0,0,-0.38,0
0.0,0.384,0.0,0,13.48,83,22,0.0,0,-0.38,0
0.0,0.394,0.0,0,12.93,85,23,0.0,0,-0.39,0
0.0,0.426,0.0,0,11.82,88,0,0.0,0,-0.43,0
0.0,0.425,0.0,0,11.77,89,1,0.0,0,-0.42,0
0.0,0.351,0.0,0,10.7,90,2,0.0,0,-0.35,0
0.0,0.346,0.0,0,10.1,89,3,0.0,0,-0.35,0
0.0,0.273,0.0,0,9.59,87,4,0.0,0,-0.27,0
0.0,0.268,0.0,0,9.04,89,5,0.0,0,-0.27,0
0.0,0.278,0.0,0,8.48,88,6,0.0,0,-0.28,0
0.0,1.416,0.014,0,8.72,86,7,0.01,1,-1.4,1
0.102,0.0,0.231,1,11.22,80,8,0.7,1,0.13,1
0.0,0.0,0.274,3,12.89,76,9,1.01,1,0.27,1
0.0,0.0,0.266,3,14.0,70,10,0.99,1,0.27,1
0.0,0.0,0.271,4,15.11,62,11,1.0,1,0.27,1
0.0,0.0,0.299,4,18.43,59,12,1.0,1,0.3,1
0.0,0.0,0.281,3,15.7,58,13,1.0,1,0.28,1
0.0,0.0,0.291,4,16.82,53,14,1.0,1,0.29,1
0.0,0.0,0.316,3,17.57,53,15,0.99,1,0.32,1
0.0,0.0,0.299,3,17.37,53,16,1.0,1,0.3,1
0.0,0.0,0.313,2,16.82,66,17,1.01,1,0.31,1
0.129,0.0,0.183,0,15.15,74,18,0.59,1,0.05,1
0.651,0.0,0.02,0,13.68,79,19,0.03,0,-0.63,0
0.914,0.0,0.0,0,12.57,83,20,0.0,0,-0.91,0
0.6,0.0,0.0,0,11.78,87,21,0.0,0,-0.6,0
0.0,0.588,0.0,0,11.78,87,22,0.0,0,-0.59,0
0.0,0.511,0.0,0,11.78,90,23,0.0,0,-0.51,0
0.0,0.45,0.0,0,11.21,92,0,0.0,0,-0.45,0
0.0,0.292,0.0,0,10.72,91,1,0.0,0,-0.29,0
0.0,0.276,0.0,0,10.72,91,2,0.0,0,-0.28,0
0.0,0.276,0.0,0,10.72,91,3,0.0,0,-0.28,0
0.0,0.27,0.0,0,10.72,93,4,0.0,0,-0.27,0
0.0,0.263,0.0,0,10.72,92,5,0.0,0,-0.26,0
0.0,0.25,0.0,0,11.22,93,6,0.0,0,-0.25,0
0.0,1.149,0.004,0,11.72,93,7,0.0,1,-1.14,1
0.563,0.0,0.047,0,11.78,93,8,0.08,1,-0.52,1
0.107,0.0,0.168,1,12.88,93,9,0.6,1,0.06,1
0.052,0.0,0.22,2,13.68,91,10,0.81,1,0.17,1
0.0,0.0,0.276,3,14.54,89,11,0.99,1,0.28,1
0.019,0.0,0.251,2,15.66,84,12,0.93,1,0.23,1
0.001,0.0,0.264,3,16.21,80,13,1.02,1,0.26,1
0.0,0.0,0.267,3,14.04,77,14,0.99,1,0.27,1
0.011,0.0,0.269,3,14.0,91,15,0.96,1,0.26,1
0.021,0.0,0.253,2,14.45,79,16,0.94,1,0.23,1
0.372,0.0,0.187,0,14.54,79,17,0.33,1,-0.18,1
1.375,0.0,0.089,0,12.93,77,18,0.06,1,-1.29,1
0.417,0.0,0.034,0,12.37,82,19,0.08,0,-0.38,0
0.549,0.0,0.0,0,11.78,89,20,0.0,0,-0.55,0
0.436,0.0,0.0,0,11.78,89,21,0.0,0,-0.44,0
0.0,0.438,0.0,0,11.22,90,22,0.0,0,-0.44,0
0.0,0.573,0.0,0,10.66,84,23,0.0,0,-0.57,0
0.0,0.558,0.0,0,10.1,84,0,0.0,0,-0.56,0
0.0,0.605,0.0,0,9.79,83,1,0.0,0,-0.6,0
0.0,0.568,0.0,0,9.79,90,2,0.0,0,-0.57,0
0.0,0.341,0.0,0,7.93,85,3,0.0,0,-0.34,0
0.0,0.256,0.0,0,7.93,77,4,0.0,0,-0.26,0
0.0,0.251,0.0,0,7.37,74,5,0.0,0,-0.25,0
0.0,0.26,0.0,0,6.82,66,6,0.0,0,-0.26,0
0.0,1.289,0.021,0,6.78,67,7,0.02,1,-1.27,1
0.047,0.0,0.277,2,8.44,60,8,0.87,1,0.23,1
0.0,0.0,0.263,3,10.15,60,9,1.01,1,0.26,1
0.0,0.0,0.257,4,12.32,55,10,0.99,1,0.26,1
0.0,0.0,0.261,4,13.43,43,11,1.0,1,0.26,1
0.003,0.0,0.521,4,15.66,39,12,1.0,1,0.52,1
0.0,0.0,0.297,4,15.66,38,13,0.99,1,0.3,1
0.0,0.0,0.278,4,15.66,38,14,0.99,1,0.28,1
0.0,0.0,0.276,4,15.66,36,15,0.99,1,0.28,1
0.0,0.0,0.256,3,15.66,36,16,0.98,1,0.26,1
0.0,0.0,0.251,3,15.1,39,17,1.0,1,0.25,1
0.11,0.0,0.146,0,13.99,39,18,0.56,1,0.04,1
0.254,0.0,0.013,0,13.43,49,19,0.05,0,-0.24,0
1.481,0.0,0.0,0,11.77,53,20,0.0,0,-1.48,0
0.605,0.0,0.0,0,10.11,55,21,0.0,0,-0.6,0
0.0,0.353,0.0,0,9.0,58,22,0.0,0,-0.35,0
0.0,0.493,0.0,0,8.44,60,23,0.0,0,-0.49,0
0.0,0.831,0.0,0,7.88,60,0,0.0,0,-0.83,0
0.0,0.495,0.0,0,7.32,60,1,0.0,0,-0.5,0
0.0,0.434,0.0,0,6.77,63,2,0.0,0,-0.43,0
0.0,0.398,0.0,0,6.77,67,3,0.0,0,-0.4,0
0.0,1.214,0.0,0,6.77,70,4,0.0,0,-1.21,0
0.0,0.308,0.0,0,6.21,74,5,0.0,0,-0.31,0
0.0,0.251,0.0,0,5.66,75,6,0.0,0,-0.25,0
0.0,0.247,0.029,0,5.72,74,7,0.1,1,-0.22,1
0.061,0.0,0.251,2,8.99,52,8,0.81,1,0.19,1
0.0,0.0,0.295,3,10.66,47,9,0.98,1,0.3,1
0.091,0.0,0.687,3,11.26,44,10,0.88,1,0.6,1
0.0,0.0,0.306,4,12.89,43,11,0.99,1,0.31,1
0.181,0.0,0.813,3,13.99,37,12,0.82,1,0.63,1
0.0,0.0,0.685,3,14.72,35,13,1.01,1,0.68,1
0.094,0.0,0.743,3,15.67,32,14,0.88,1,0.65,1
0.753,0.0,1.09,0,16.12,30,15,0.59,1,0.34,1
1.171,0.0,0.853,0,16.12,29,16,0.42,1,-0.32,1
0.037,0.0,0.476,2,16.82,28,17,0.93,1,0.44,1
0.294,0.0,0.146,0,15.7,30,18,0.33,1,-0.15,1
1.602,0.0,0.012,0,13.44,53,19,0.01,0,-1.59,0
0.834,0.0,0.0,0,12.88,53,20,0.0,0,-0.83,0
0.534,0.0,0.0,0,12.33,53,21,0.0,0,-0.53,0
0.0,0.408,0.0,0,12.33,56,22,0.0,0,-0.41,0
0.0,0.464,0.0,0,10.67,57,23,0.0,0,-0.46,0
0.0,0.321,0.0,0,8.99,59,0,0.0,0,-0.32,0
0.0,0.42,0.0,0,8.99,61,1,0.0,0,-0.42,0
0.0,0.288,0.0,0,8.99,64,2,0.0,0,-0.29,0
0.0,0.272,0.0,0,8.43,66,3,0.0,0,-0.27,0
0.0,0.291,0.0,0,7.88,64,4,0.0,0,-0.29,0
0.0,0.263,0.0,0,7.79,65,5,0.0,0,-0.26,0
0.0,0.257,0.0,0,7.32,66,6,0.0,0,-0.26,0
0.0,0.215,0.029,0,6.77,68,7,0.12,1,-0.19,1
0.434,0.0,0.303,2,9.54,52,8,0.41,1,-0.13,1
0.0,0.0,0.275,3,10.72,46,9,0.98,1,0.28,1
0.0,0.0,0.521,3,12.32,44,10,1.0,1,0.52,1
0.991,0.0,1.105,2,13.72,40,11,0.53,1,0.11,1
0.594,0.0,1.049,0,14.72,38,12,0.64,1,0.45,1
0.008,0.0,0.635,2,15.1,34,13,0.99,1,0.63,1
0.0,0.0,0.421,3,15.57,30,14,1.0,1,0.42,1
0.051,0.0,0.524,3,15.67,34,15,0.9,1,0.47,1
0.272,0.0,0.328,2,15.57,42,16,0.55,1,0.06,1
0.542,0.0,0.086,0,14.0,47,17,0.14,1,-0.46,1
0.68,0.0,0.063,0,13.43,49,18,0.09,1,-0.62,1
2.862,0.0,0.021,0,11.77,64,19,0.01,0,-2.84,0
1.071,0.0,0.0,0,10.11,59,20,0.0,0,-1.07,0
0.907,0.0,0.0,0,10.11,65,21,0.0,0,-0.91,0
0.0,0.696,0.0,0,9.55,63,22,0.0,0,-0.7,0
0.0,1.072,0.0,0,8.72,59,23,0.0,0,-1.07,0
0.0,1.397,0.0,0,7.88,54,0,0.0,0,-1.4,0
0.0,0.755,0.0,0,7.88,56,1,0.0,0,-0.76,0
0.0,0.562,0.0,0,7.72,52,2,0.0,0,-0.56,0
0.0,0.539,0.0,0,6.72,55,3,0.0,0,-0.54,0
0.0,0.39,0.0,0,6.72,57,4,0.0,0,-0.39,0
0.0,0.255,0.0,0,5.72,59,5,0.0,0,-0.26,0
0.0,0.248,0.0,0,5.67,50,6,0.0,0,-0.25,0
0.0,1.473,0.032,0,6.22,58,7,0.02,1,-1.44,1
0.052,0.0,0.249,2,7.72,56,8,0.83,1,0.2,1
0.0,0.0,0.273,3,8.72,54,9,1.01,1,0.27,1
0.0,0.0,0.284,4,9.72,51,10,1.01,1,0.28,1
0.0,0.0,0.287,4,11.12,44,11,0.99,1,0.29,1
0.429,0.0,0.647,3,12.72,43,12,0.6,1,0.22,1
0.0,0.0,0.355,4,13.72,41,13,0.99,1,0.36,1
0.0,0.0,0.407,4,14.79,36,14,0.99,1,0.41,1
0.979,0.0,1.119,0,15.72,36,15,0.53,1,0.14,1
0.091,0.0,0.469,3,15.9,31,16,0.84,1,0.38,1
0.0,0.0,0.32,2,15.9,29,17,1.0,1,0.32,1
0.984,0.0,0.206,0,15.11,29,18,0.17,1,-0.78,1
2.258,0.0,0.037,0,14.55,39,19,0.02,0,-2.22,1
0.915,0.0,0.0,0,13.44,47,20,0.0,0,-0.92,0
0.434,0.0,0.0,0,12.89,54,21,0.0,0,-0.43,0
0.0,0.559,0.0,0,12.89,53,22,0.0,0,-0.56,0
0.0,0.355,0.0,0,11.77,54,23,0.0,0,-0.36,0
0.0,0.298,0.0,0,10.66,55,0,0.0,0,-0.3,0
0.0,0.288,0.0,0,9.72,58,1,0.0,0,-0.29,0
0.0,0.291,0.0,0,8.99,59,2,0.0,0,-0.29,0
0.0,0.299,0.0,0,8.99,60,3,0.0,0,-0.3,0
0.0,0.306,0.0,0,8.72,60,4,0.0,0,-0.31,0
0.0,0.281,0.0,0,7.88,61,5,0.0,0,-0.28,0
0.0,0.284,0.0,0,7.89,62,6,0.0,0,-0.28,0
0.0,0.993,0.026,0,7.72,63,7,0.03,1,-0.97,1
0.133,0.0,0.16,0,8.48,44,8,0.55,1,0.03,1
0.038,0.0,0.252,0,9.59,41,9,0.87,1,0.21,1
0.0,0.0,0.278,2,11.26,39,10,0.99,1,0.28,1
0.74,0.0,0.324,2,12.72,37,11,0.31,1,-0.42,1
1.818,0.0,0.487,0,14.0,35,12,0.21,1,-1.33,1
1.867,0.0,0.473,0,14.72,34,13,0.2,1,-1.39,1
0.775,0.0,0.434,1,15.7,31,14,0.36,1,-0.34,1
0.164,0.0,0.378,2,18.68,31,15,0.7,1,0.21,1
0.0,0.0,0.319,2,18.12,40,16,1.0,1,0.32,1
0.0,0.0,0.312,3,15.15,40,17,1.01,1,0.31,1
0.175,0.0,0.226,1,16.26,37,18,0.56,1,0.05,1
0.395,0.0,0.036,0,13.99,64,19,0.08,0,-0.36,1
0.806,0.0,0.0,0,12.88,67,20,0.0,0,-0.81,0
0.765,0.0,0.0,0,11.77,53,21,0.0,0,-0.76,0
0.0,0.707,0.0,0,11.22,58,22,0.0,0,-0.71,0
0.0,0.588,0.0,0,10.67,61,23,0.0,0,-0.59,0
0.0,0.596,0.0,0,8.99,79,0,0.0,0,-0.6,0
0.0,0.605,0.0,0,9.59,74,1,0.0,0,-0.6,0
0.0,0.586,0.0,0,9.04,75,2,0.0,0,-0.59,0
0.0,0.365,0.0,0,8.9,74,3,0.0,0,-0.36,0
0.0,0.389,0.0,0,8.43,85,4,0.0,0,-0.39,0
0.0,0.387,0.0,0,8.43,92,5,0.0,0,-0.39,0
0.0,0.356,0.0,0,8.72,86,6,0.0,0,-0.36,0
0.0,1.277,0.012,0,8.48,90,7,0.01,1,-1.26,1
0.241,0.0,0.158,0,10.72,86,8,0.39,1,-0.08,1
0.004,0.0,0.247,2,14.54,75,9,0.99,1,0.24,1
0.0,0.0,0.258,3,14.55,74,10,0.99,1,0.26,1
0.0,0.0,0.289,4,15.34,64,11,1.0,1,0.29,1
0.0,0.0,0.272,4,18.12,63,12,1.01,1,0.27,1
0.0,0.0,0.272,4,19.23,56,13,1.01,1,0.27,1
0.0,0.0,0.298,4,19.79,59,14,0.99,1,0.3,1
0.0,0.0,0.397,3,20.34,59,15,0.99,1,0.4,1
0.1,0.0,0.495,3,19.79,62,16,0.82,1,0.4,1
0.0,0.0,0.253,2,18.12,65,17,1.01,1,0.25,1
0.092,0.0,0.156,0,16.45,66,18,0.62,1,0.06,1
0.351,0.0,0.017,0,13.43,79,19,0.05,0,-0.33,1
0.29,0.0,0.0,0,12.33,81,20,0.0,0,-0.29,0
0.428,0.0,0.0,0,12.32,83,21,0.0,0,-0.43,0
