date,normal_consume,consumption_in_period,autoconsume,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,rain_1h,clouds_all,weather_description,dew_point
2023-02-01 03:00,0.0,0.325,0.0,3.1,1.02,2.72,7.23,1029,89,2.12,,0,sky is clear,1.02
2023-02-01 04:00,0.0,0.289,0.0,2.52,0.05,1.72,7.23,1029,90,2.41,,0,sky is clear,0.62
2023-02-01 05:00,0.0,0.299,0.0,3.92,1.39,3.72,7.23,1029,91,2.77,,7,sky is clear,2.11
2023-02-01 06:00,0.0,1.803,0.0,5.65,3.41,5.1,7.23,1029,91,2.83,,3,sky is clear,3.79
2023-02-01 07:00,0.0,1.476,0.0,4.94,2.58,4.72,7.23,1029,90,2.81,,1,sky is clear,2.98
2023-02-01 08:00,0.195,0.0,0.191,4.09,1.55,3.6,7.23,1029,90,2.83,,3,sky is clear,2.12
2023-02-01 09:00,0.0,0.0,0.29,7.4,5.29,6.21,7.82,1030,88,3.16,,0,sky is clear,4.95
2023-02-01 10:00,0.0,0.0,0.308,10.53,9.26,6.77,10.7,1030,62,2.69,,0,sky is clear,3.13
2023-02-01 11:00,0.0,0.0,0.286,11.77,10.6,10.57,11.82,1030,61,2.6,,0,sky is clear,4.05
2023-02-01 12:00,0.121,0.0,0.536,12.91,11.77,11.12,12.93,1030,58,2.86,,0,sky is clear,4.4
2023-02-01 13:00,0.0,0.0,0.308,13.0,11.82,12.23,13.82,1029,56,2.74,,0,sky is clear,3.96
2023-02-01 14:00,0.284,0.0,0.514,13.09,11.89,12.79,14.82,1028,55,2.49,,0,sky is clear,3.78
2023-02-01 15:00,0.0,0.0,0.409,13.09,11.81,12.79,15.9,1028,52,1.96,,0,sky is clear,2.99
2023-02-01 16:00,0.712,0.0,0.209,13.59,12.31,13.34,15.34,1028,50,1.31,,0,sky is clear,2.9
2023-02-01 17:00,0.359,0.0,0.003,13.41,12.16,12.72,14.23,1028,52,0.91,,0,sky is clear,3.32
2023-02-01 18:00,1.622,0.0,0.0,10.04,8.69,9.72,11.21,1028,61,1.55,,0,sky is clear,2.44
2023-02-01 19:00,1.159,0.0,0.0,9.83,9.02,9.72,10.57,1028,71,1.97,,0,sky is clear,4.37
2023-02-01 20:00,0.703,0.0,0.0,7.57,6.15,6.72,10.57,1029,80,2.24,,0,sky is clear,3.93
2023-02-01 21:00,0.823,0.0,0.0,6.69,5.44,5.72,10.01,1029,84,1.89,,0,sky is clear,3.77
2023-02-01 22:00,0.0,0.642,0.0,7.37,6.19,6.72,8.99,1028,87,1.93,,0,sky is clear,4.91
2023-02-01 23:00,0.0,0.633,0.0,5.79,4.31,4.72,8.9,1029,87,1.98,,0,sky is clear,3.38
2023-02-02 00:00,0.0,0.623,0.0,5.64,4.0,4.72,8.34,1029,86,2.12,,0,sky is clear,3.06
2023-02-02 01:00,0.0,0.635,0.0,7.12,5.57,5.34,8.9,1028,85,2.3,,0,sky is clear,4.31
2023-02-02 02:00,0.0,0.612,0.0,7.12,5.47,5.34,8.9,1028,85,2.43,,0,sky is clear,4.31
2023-02-02 03:00,0.0,0.444,0.0,7.82,6.26,4.79,8.34,1028,85,2.48,,0,sky is clear,4.98
2023-02-02 04:00,0.0,0.338,0.0,7.8,6.22,4.23,7.88,1028,85,2.5,,0,sky is clear,4.96
2023-02-02 05:00,0.0,0.341,0.0,6.92,5.16,3.68,7.32,1028,86,2.52,,0,sky is clear,4.27
2023-02-02 06:00,0.0,0.355,0.0,6.92,5.14,3.68,7.32,1029,87,2.55,,0,sky is clear,4.44
2023-02-02 07:00,0.0,1.339,0.0,6.92,5.11,3.12,7.32,1029,87,2.59,,0,sky is clear,4.44
2023-02-02 08:00,0.268,0.0,0.203,6.79,4.85,3.12,7.23,1030,85,2.72,,0,sky is clear,3.97
2023-02-02 09:00,0.135,0.0,0.426,7.58,5.35,6.77,7.82,1030,80,3.41,,0,sky is clear,3.86
2023-02-02 10:00,0.272,0.0,0.554,10.59,9.19,7.88,10.7,1031,57,3.22,,0,sky is clear,1.99
2023-02-02 11:00,0.0,0.0,0.338,11.55,10.2,10.57,11.82,1031,55,3.51,,0,sky is clear,2.36
2023-02-02 12:00,0.229,0.0,0.531,12.89,11.59,11.38,13.12,1031,52,3.36,,0,sky is clear,2.82
2023-02-02 13:00,0.0,0.0,0.33,14.58,13.4,13.34,14.82,1030,50,3.05,,0,sky is clear,3.83
2023-02-02 14:00,0.132,0.0,0.462,15.68,14.48,14.45,15.9,1030,45,2.44,,0,sky is clear,3.34
2023-02-02 15:00,0.0,0.0,0.414,15.62,14.36,14.72,16.45,1030,43,1.8,,0,sky is clear,2.66
2023-02-02 16:00,0.175,0.0,0.201,15.47,14.25,12.88,16.38,1030,45,1.26,,0,sky is clear,3.18
2023-02-02 17:00,0.368,0.0,0.007,15.0,13.81,12.72,15.15,1030,48,0.89,,0,sky is clear,3.67
2023-02-02 18:00,1.621,0.0,0.0,11.05,9.57,10.72,13.34,1031,52,0.87,,0,sky is clear,1.13
2023-02-02 19:00,1.397,0.0,0.0,9.22,8.67,8.72,11.21,1031,66,1.58,,0,sky is clear,2.79
2023-02-02 20:00,1.272,0.0,0.0,8.51,7.5,7.72,11.12,1031,77,1.95,,0,sky is clear,4.26
2023-02-02 21:00,1.972,0.0,0.0,7.51,6.37,6.72,11.12,1031,82,1.92,,0,sky is clear,4.18
2023-02-02 22:00,0.0,1.831,0.0,7.97,6.95,5.82,10.01,1032,86,1.87,,0,sky is clear,5.2
2023-02-02 23:00,0.0,1.76,0.0,5.79,4.28,4.71,9.45,1032,87,2.01,,0,sky is clear,3.32
2023-02-03 00:00,0.0,1.801,0.0,6.31,4.76,4.71,9.45,1032,85,2.14,,0,sky is clear,3.45
2023-02-03 01:00,0.0,1.416,0.0,6.68,5.04,3.6,8.9,1032,83,2.32,,0,sky is clear,3.37
2023-02-03 02:00,0.0,0.612,0.0,7.84,6.32,3.6,8.9,1032,84,2.43,,0,sky is clear,4.56
2023-02-03 03:00,0.0,0.86,0.0,5.66,3.69,2.49,8.34,1032,88,2.49,,0,sky is clear,3.19
2023-02-03 04:00,0.0,0.337,0.0,5.48,3.45,1.93,8.34,1032,87,2.52,,0,sky is clear,2.81
2023-02-03 05:00,0.0,0.309,0.0,5.84,3.9,5.66,7.79,1032,86,2.5,,0,sky is clear,3.2
2023-02-03 06:00,0.0,0.285,0.0,6.51,4.7,5.66,6.82,1032,87,2.49,,0,sky is clear,4.0
2023-02-03 07:00,0.0,0.812,0.0,6.15,4.3,1.93,6.82,1032,88,2.46,,0,sky is clear,3.47
2023-02-03 08:00,1.09,0.0,0.217,5.39,3.34,1.93,6.68,1033,88,2.53,,0,sky is clear,2.8
2023-02-03 09:00,0.0,0.0,0.358,7.1,4.92,4.71,8.34,1033,81,3.16,,0,sky is clear,3.34
2023-02-03 10:00,0.0,0.0,0.377,10.45,9.35,6.93,10.82,1034,69,2.46,,0,sky is clear,4.21
2023-02-03 11:00,0.089,0.0,0.551,15.06,13.82,10.26,15.15,1034,46,1.81,,0,sky is clear,3.09
2023-02-03 12:00,0.0,0.0,0.337,16.65,15.44,13.04,16.82,1034,41,1.42,,0,sky is clear,2.91
2023-02-03 13:00,0.0,0.0,0.314,16.37,15.39,15.26,17.82,1033,51,1.1,,0,sky is clear,5.74
2023-02-03 14:00,0.0,0.0,0.313,17.13,16.18,14.72,18.12,1032,49,0.58,,0,sky is clear,5.93
2023-02-03 15:00,0.0,0.0,0.324,17.29,16.2,12.88,18.68,1032,43,0.64,,0,sky is clear,4.22
2023-02-03 16:00,1.065,0.0,0.182,17.03,15.86,13.43,17.57,1032,41,1.11,,0,sky is clear,3.3
2023-02-03 17:00,2.764,0.0,0.008,16.1,15.07,13.43,16.26,1032,50,1.51,,0,sky is clear,5.26
2023-02-03 18:00,1.273,0.0,0.0,11.94,10.68,11.38,13.34,1032,57,2.16,,0,sky is clear,3.21
2023-02-03 19:00,0.57,0.0,0.0,10.12,8.91,9.71,12.23,1033,66,2.07,,0,sky is clear,3.6
2023-02-03 20:00,1.068,0.0,0.0,9.28,8.02,8.04,11.68,1033,78,2.43,,0,sky is clear,5.14
2023-02-03 21:00,0.853,0.0,0.0,7.65,6.21,6.38,10.66,1033,80,2.28,,0,sky is clear,3.94
2023-02-03 22:00,0.0,0.666,0.0,7.01,5.63,5.72,10.01,1033,84,2.09,,0,sky is clear,4.01
2023-02-03 23:00,0.0,0.6,0.0,6.45,5.06,5.26,8.99,1033,86,2.0,,0,sky is clear,3.78
2023-02-04 00:00,0.0,0.506,0.0,7.54,6.45,4.15,7.88,1033,86,1.87,,0,sky is clear,4.62
2023-02-04 01:00,0.0,0.473,0.0,5.14,3.66,3.6,7.32,1033,85,1.88,,0,sky is clear,2.28
2023-02-04 02:00,0.0,0.309,0.0,4.51,2.74,3.72,6.77,1033,86,2.06,,0,sky is clear,1.94
2023-02-04 03:00,0.0,0.375,0.0,5.89,4.21,5.72,6.21,1033,86,2.21,,0,sky is clear,3.25
2023-02-04 04:00,0.0,0.32,0.0,4.46,2.44,3.72,6.68,1033,85,2.3,,0,sky is clear,1.73
2023-02-04 05:00,0.0,0.29,0.0,5.06,2.98,4.72,6.68,1033,86,2.49,,0,sky is clear,2.45
2023-02-04 06:00,0.0,0.294,0.0,4.73,2.29,1.93,8.34,1033,86,2.85,,10,sky is clear,1.97
2023-02-04 07:00,0.0,0.306,0.0,3.45,0.73,2.72,6.12,1033,87,2.89,,11,few clouds,1.06
2023-02-04 08:00,0.094,0.0,0.201,2.62,-0.22,1.72,6.68,1034,87,2.84,,9,sky is clear,0.25
2023-02-04 09:00,0.531,0.0,0.51,6.34,4.29,4.71,8.9,1034,81,2.76,,17,few clouds,2.68
2023-02-04 10:00,0.0,0.0,0.362,9.77,8.8,9.72,10.01,1034,74,2.16,,0,sky is clear,4.89
2023-02-04 11:00,0.2,0.0,0.733,14.5,13.23,12.72,14.59,1034,47,1.47,,0,sky is clear,2.9
2023-02-04 12:00,0.38,0.0,0.867,16.23,15.03,15.01,16.26,1034,43,0.95,,0,sky is clear,3.21
2023-02-04 13:00,0.014,0.0,0.456,17.01,15.78,13.72,19.23,1033,39,0.79,,0,sky is clear,2.58
2023-02-04 14:00,0.917,0.0,0.691,17.63,16.34,13.43,20.34,1033,34,1.08,,0,sky is clear,1.2
2023-02-04 15:00,0.0,0.0,0.361,18.09,16.95,14.54,20.26,1032,38,1.51,,0,sky is clear,3.19
2023-02-04 16:00,0.157,0.0,0.204,17.47,16.45,13.72,19.23,1032,45,1.74,,0,sky is clear,5.05
2023-02-04 17:00,1.409,0.0,0.009,17.34,16.36,13.72,17.37,1032,47,1.84,,0,sky is clear,5.49
2023-02-04 18:00,0.669,0.0,0.0,11.35,10.08,10.72,14.45,1033,59,2.17,,0,sky is clear,3.31
2023-02-04 19:00,0.628,0.0,0.0,9.53,8.48,8.72,12.32,1033,68,2.21,,0,sky is clear,3.62
2023-02-04 20:00,0.519,0.0,0.0,8.91,7.43,7.72,13.12,1033,77,2.64,,0,sky is clear,4.71
2023-02-04 21:00,0.45,0.0,0.0,7.24,5.7,5.72,11.12,1032,79,2.32,,0,sky is clear,3.5
2023-02-04 22:00,0.0,0.539,0.0,6.97,5.51,5.72,10.57,1033,82,2.17,,0,sky is clear,3.7
2023-02-04 23:00,0.0,0.814,0.0,6.74,5.26,5.72,11.12,1033,84,2.15,,0,sky is clear,3.76
2023-02-05 00:00,0.0,0.493,0.0,6.89,5.48,4.71,8.43,1033,82,2.1,,0,sky is clear,3.45
2023-02-05 01:00,0.0,0.368,0.0,5.46,3.65,4.72,9.45,1033,80,2.26,,0,sky is clear,1.89
2023-02-05 02:00,0.0,0.3,0.0,5.36,3.43,4.72,8.34,1033,81,2.38,,0,sky is clear,1.96
2023-02-05 03:00,0.0,0.314,0.0,6.88,5.11,6.72,10.01,1032,84,2.52,,0,sky is clear,3.89
2023-02-05 04:00,0.0,0.297,0.0,5.15,2.89,4.72,10.57,1032,84,2.73,,1,sky is clear,2.23
2023-02-05 05:00,0.0,0.311,0.0,6.77,4.69,6.21,6.82,1032,84,2.92,,0,sky is clear,3.78
2023-02-05 06:00,0.0,0.3,0.0,8.77,7.07,6.21,8.82,1032,82,2.95,,0,sky is clear,5.39
2023-02-05 07:00,0.0,0.306,0.0,7.77,5.87,6.77,7.82,1032,80,2.94,,2,sky is clear,4.06
2023-02-05 08:00,0.119,0.0,0.211,3.23,0.39,2.72,7.88,1033,79,2.99,,2,sky is clear,-0.74
2023-02-05 09:00,0.0,0.0,0.296,10.35,9.29,8.99,10.82,1033,71,3.52,,0,sky is clear,4.73
2023-02-05 10:00,0.0,0.0,0.318,12.82,11.18,9.54,12.93,1033,39,3.83,,0,sky is clear,-1.07
2023-02-05 11:00,0.986,0.0,0.962,13.49,11.97,11.93,13.82,1033,41,3.9,,0,sky is clear,0.05
2023-02-05 12:00,1.31,0.0,0.981,14.59,13.12,13.6,14.82,1032,39,4.11,,0,sky is clear,0.36
2023-02-05 13:00,0.0,0.0,0.655,15.68,14.22,14.45,15.82,1031,35,4.12,,0,sky is clear,-0.14
2023-02-05 14:00,0.92,0.0,0.793,16.28,14.8,15.26,17.57,1030,32,4.14,,0,sky is clear,-0.76
2023-02-05 15:00,2.255,0.0,0.567,16.39,15.0,15.57,18.12,1030,35,3.65,,0,sky is clear,0.45
2023-02-05 16:00,0.378,0.0,0.238,16.39,15.02,16.12,17.82,1029,36,2.34,,0,sky is clear,0.84
2023-02-05 17:00,0.405,0.0,0.006,15.78,14.48,15.01,16.82,1029,41,1.88,,0,sky is clear,2.11
2023-02-05 18:00,1.083,0.0,0.0,14.52,13.44,13.43,14.82,1029,54,2.47,,0,sky is clear,4.85
2023-02-05 19:00,1.091,0.0,0.0,13.32,12.17,10.82,13.82,1030,56,2.8,,0,sky is clear,4.06
2023-02-05 20:00,1.165,0.0,0.0,11.65,10.46,8.6,13.34,1030,61,2.83,,0,sky is clear,3.71
2023-02-05 21:00,0.55,0.0,0.0,11.55,10.38,9.15,12.32,1030,62,2.61,,0,sky is clear,3.92
2023-02-05 22:00,0.0,0.447,0.0,11.14,9.98,9.82,12.32,1029,64,2.58,,0,sky is clear,4.16
2023-02-05 23:00,0.0,1.177,0.0,11.01,9.92,10.34,11.77,1029,67,2.73,,0,sky is clear,4.68
2023-02-06 00:00,0.0,1.818,0.0,9.7,8.18,6.93,11.21,1029,68,2.95,,0,sky is clear,3.48
2023-02-06 01:00,0.0,1.639,0.0,9.4,7.72,7.49,9.82,1029,70,3.13,,0,sky is clear,3.59
2023-02-06 02:00,0.0,1.479,0.0,9.66,8.15,7.49,10.66,1029,70,2.92,,0,sky is clear,3.88
2023-02-06 03:00,0.0,0.362,0.0,9.77,8.09,8.04,9.82,1028,69,3.25,,0,sky is clear,3.89
2023-02-06 04:00,0.0,0.348,0.0,9.31,7.52,6.93,9.82,1028,67,3.29,,1,sky is clear,2.85
2023-02-06 05:00,0.0,0.348,0.0,9.22,7.46,6.38,9.82,1027,66,3.2,,2,sky is clear,2.51
2023-02-06 06:00,0.0,0.352,0.0,9.4,7.81,7.01,9.82,1027,63,2.97,,4,sky is clear,2.1
2023-02-06 07:00,0.0,1.538,0.0,9.31,7.89,6.45,9.82,1027,65,2.67,,0,sky is clear,2.42
2023-02-06 08:00,0.272,0.0,0.236,8.58,7.13,4.79,8.99,1027,69,2.52,,0,sky is clear,2.66
2023-02-06 09:00,0.0,0.0,0.334,9.77,8.09,9.54,9.82,1026,70,3.25,,0,sky is clear,4.1
2023-02-06 10:00,0.0,0.0,0.301,11.45,10.27,10.1,12.23,1026,62,2.82,,0,sky is clear,3.93
2023-02-06 11:00,0.0,0.0,0.272,13.61,12.49,12.79,13.82,1025,56,2.16,,0,sky is clear,4.5
2023-02-06 12:00,0.0,0.0,0.31,16.08,14.4,14.15,16.45,1024,25,1.76,,0,sky is clear,-3.84
2023-02-06 13:00,0.0,0.0,0.286,17.01,15.45,14.71,17.57,1023,26,1.41,,5,sky is clear,-2.69
2023-02-06 14:00,0.453,0.0,0.447,17.55,15.96,12.88,18.68,1022,23,1.14,,1,sky is clear,-3.7
2023-02-06 15:00,0.087,0.0,0.429,17.01,15.42,13.43,18.68,1021,25,0.77,,0,sky is clear,-3.12
2023-02-06 16:00,0.178,0.0,0.231,16.05,14.52,13.99,17.57,1021,31,0.55,,0,sky is clear,-1.29
2023-02-06 17:00,0.372,0.0,0.009,15.57,14.1,13.99,15.9,1021,35,1.02,,0,sky is clear,-0.21
2023-02-06 18:00,1.32,0.0,0.0,14.52,13.36,13.34,14.82,1021,51,2.39,,0,sky is clear,4.03
2023-02-06 19:00,0.875,0.0,0.0,13.6,12.27,12.79,13.82,1021,48,2.73,,0,sky is clear,2.34
2023-02-06 20:00,0.444,0.0,0.0,12.77,11.36,12.32,12.82,1022,48,3.09,,0,sky is clear,1.6
2023-02-06 21:00,0.552,0.0,0.0,10.77,9.18,10.72,12.32,1022,49,4.05,,0,sky is clear,0.04
2023-02-06 22:00,0.0,0.628,0.0,10.27,8.55,9.72,11.77,1022,46,4.29,,0,sky is clear,-1.13
2023-02-06 23:00,0.0,0.705,0.0,9.05,6.73,7.52,11.82,1022,47,4.22,,0,sky is clear,-1.86
2023-02-07 00:00,0.0,1.195,0.0,10.77,9.16,9.79,10.82,1022,48,4.01,,0,sky is clear,-0.21
2023-02-07 01:00,0.0,1.352,0.0,8.81,6.57,8.72,9.45,1022,50,3.94,,0,sky is clear,-1.31
2023-02-07 02:00,0.0,0.3,0.0,8.78,6.51,8.12,8.9,1022,52,3.99,,0,sky is clear,-0.86
2023-02-07 03:00,0.0,0.317,0.0,7.97,5.76,6.38,9.54,1023,59,3.52,,0,sky is clear,-0.06
2023-02-07 04:00,0.0,0.297,0.0,8.05,5.99,7.01,8.99,1023,63,3.3,,0,sky is clear,1.0
2023-02-07 05:00,0.0,0.308,0.0,6.73,4.4,3.6,8.43,1023,65,3.28,,0,sky is clear,0.0
2023-02-07 06:00,0.0,0.303,0.0,7.27,5.07,3.04,8.43,1023,66,3.25,,0,sky is clear,0.65
2023-02-07 07:00,0.0,0.848,0.0,7.02,4.83,5.9,7.88,1023,70,3.16,,0,sky is clear,1.48
2023-02-07 08:00,0.305,0.0,0.223,5.8,3.29,2.49,7.88,1023,70,3.26,,0,sky is clear,0.13
2023-02-07 09:00,0.0,0.0,0.292,7.97,5.66,6.93,8.82,1023,60,3.7,,0,sky is clear,0.21
2023-02-07 10:00,0.0,0.0,0.318,9.48,8.04,8.12,9.59,1023,55,2.75,,0,sky is clear,0.45
2023-02-07 11:00,0.0,0.0,0.297,10.8,9.29,10.57,11.82,1022,52,2.61,,0,sky is clear,0.87
2023-02-07 12:00,0.357,0.0,0.664,12.5,11.01,12.23,13.82,1022,46,2.68,,0,sky is clear,0.74
2023-02-07 13:00,0.0,0.0,0.311,13.6,12.16,12.79,14.82,1021,44,2.37,,0,sky is clear,1.13
2023-02-07 14:00,0.299,0.0,0.506,14.17,12.66,12.32,15.82,1020,39,1.63,,0,sky is clear,-0.03
2023-02-07 15:00,0.0,0.0,0.416,14.67,13.18,12.88,16.38,1019,38,1.21,,0,sky is clear,0.07
2023-02-07 16:00,0.174,0.0,0.233,14.01,12.46,12.88,15.26,1018,38,0.79,,0,sky is clear,-0.44
2023-02-07 17:00,0.431,0.0,0.01,13.9,12.31,12.57,14.15,1018,37,0.22,,0,sky is clear,-0.84
2023-02-07 18:00,0.583,0.0,0.0,10.25,8.69,9.72,12.32,1018,52,0.97,,2,sky is clear,0.44
2023-02-07 19:00,1.16,0.0,0.0,9.22,9.22,8.72,11.21,1018,52,1.08,,6,sky is clear,-0.46
2023-02-07 20:00,0.818,0.0,0.0,8.3,7.74,7.72,10.66,1018,58,1.47,,9,sky is clear,0.1
2023-02-07 21:00,1.258,0.0,0.0,7.7,6.56,6.72,10.1,1017,71,1.95,,7,sky is clear,2.38
2023-02-07 22:00,0.0,1.824,0.0,7.89,6.54,6.72,9.54,1018,72,2.23,,48,scattered clouds,2.73
2023-02-07 23:00,0.0,1.823,0.0,7.52,5.65,6.45,9.54,1017,66,2.83,,63,broken clouds,1.18
2023-02-08 00:00,0.0,1.82,0.0,7.4,4.84,6.45,9.45,1018,65,3.93,0.12,71,light rain,0.83
2023-02-08 01:00,0.0,1.778,0.0,9.58,7.45,6.45,10.72,1019,61,4.08,0.14,60,light rain,1.96
2023-02-08 02:00,0.0,1.02,0.0,9.68,7.73,6.45,9.82,1019,60,3.74,,47,scattered clouds,1.83
2023-02-08 03:00,0.0,0.478,0.0,8.14,5.56,6.45,9.82,1019,72,4.33,,21,few clouds,2.89
2023-02-08 04:00,0.0,0.297,0.0,7.63,4.63,6.45,9.82,1020,78,5.0,,8,sky is clear,3.52
2023-02-08 05:00,0.0,0.336,0.0,7.98,4.9,7.79,8.82,1020,73,5.4,,19,few clouds,2.95
2023-02-08 06:00,0.0,0.336,0.0,7.98,4.97,7.79,8.82,1021,69,5.23,,16,few clouds,2.16
2023-02-08 07:00,0.0,1.141,0.0,7.93,5.04,7.72,8.43,1021,69,4.91,,14,few clouds,2.13
2023-02-08 08:00,0.372,0.0,0.024,7.99,5.18,7.23,8.82,1023,68,4.76,0.17,31,light rain,1.96
2023-02-08 09:00,0.106,0.0,0.156,8.51,5.63,7.79,9.23,1023,66,5.23,,34,scattered clouds,2.06
2023-02-08 10:00,0.006,0.0,0.268,9.19,6.38,8.34,10.82,1023,64,5.51,,7,sky is clear,2.25
2023-02-08 11:00,0.035,0.0,0.483,10.75,9.45,8.9,12.01,1024,60,5.94,,4,sky is clear,2.84
2023-02-08 12:00,0.743,0.0,0.704,11.74,10.48,9.54,13.12,1024,58,5.67,,4,sky is clear,3.3
2023-02-08 13:00,0.0,0.0,0.31,12.39,11.12,10.66,14.71,1024,55,4.93,,1,sky is clear,3.16
2023-02-08 14:00,0.351,0.0,0.436,14.13,12.93,13.68,15.82,1023,51,4.15,,1,sky is clear,3.7
2023-02-08 15:00,0.072,0.0,0.396,14.09,12.83,12.32,16.38,1023,49,3.71,,1,sky is clear,3.1
2023-02-08 16:00,1.219,0.0,0.258,14.18,12.96,12.88,15.82,1023,50,3.35,,7,sky is clear,3.45
2023-02-08 17:00,2.186,0.0,0.006,14.16,12.94,12.88,15.82,1023,50,1.38,,10,sky is clear,3.42
2023-02-08 18:00,1.252,0.0,0.0,11.98,10.64,11.72,13.34,1024,54,1.91,,1,sky is clear,2.53
2023-02-08 19:00,0.79,0.0,0.0,13.6,12.56,12.79,13.82,1024,59,2.2,,0,sky is clear,5.27
2023-02-08 20:00,0.435,0.0,0.0,12.17,11.09,9.71,12.82,1024,63,2.69,,0,sky is clear,4.73
2023-02-08 21:00,0.338,0.0,0.0,11.04,9.87,8.68,11.77,1025,64,2.88,,0,sky is clear,4.05
2023-02-08 22:00,0.0,0.68,0.0,11.63,10.36,9.71,11.82,1026,58,2.93,,0,sky is clear,3.05
2023-02-08 23:00,0.0,0.587,0.0,11.64,10.43,6.45,11.82,1026,60,2.81,,0,sky is clear,3.67
2023-02-09 00:00,0.0,0.471,0.0,10.03,8.71,6.45,11.12,1026,62,2.77,,0,sky is clear,2.65
2023-02-09 01:00,0.0,0.371,0.0,9.15,7.62,7.57,10.57,1027,64,2.8,,0,sky is clear,2.27
2023-02-09 02:00,0.0,0.356,0.0,6.99,4.99,5.72,10.1,1027,68,2.86,,0,sky is clear,1.12
2023-02-09 03:00,0.0,0.316,0.0,8.86,7.23,5.34,10.1,1027,71,2.86,,0,sky is clear,3.33
2023-02-09 04:00,0.0,0.286,0.0,7.13,5.13,5.72,9.54,1027,73,2.9,,0,sky is clear,2.19
2023-02-09 05:00,0.0,0.282,0.0,5.83,3.47,4.72,8.99,1027,74,3.04,,0,sky is clear,1.12
2023-02-09 06:00,0.0,0.31,0.0,7.64,5.61,5.26,8.9,1028,73,3.1,,0,sky is clear,2.52
2023-02-09 07:00,0.0,0.729,0.0,8.18,6.27,4.71,8.82,1029,73,3.09,,0,sky is clear,2.96
2023-02-09 08:00,0.181,0.0,0.227,6.86,4.65,4.15,8.9,1029,74,3.13,,0,sky is clear,1.96
2023-02-09 09:00,0.0,0.0,0.298,9.22,7.23,5.34,10.57,1030,70,3.62,,0,sky is clear,3.51
2023-02-09 10:00,0.401,0.0,0.764,11.85,10.58,10.66,12.82,1031,57,3.1,,0,sky is clear,3.14
2023-02-09 11:00,0.52,0.0,0.673,12.96,11.75,11.21,13.82,1031,55,3.29,,0,sky is clear,3.68
2023-02-09 12:00,0.0,0.0,0.299,14.1,12.98,13.34,14.82,1030,54,4.1,,0,sky is clear,4.48
2023-02-09 13:00,0.0,0.0,0.305,14.7,13.51,14.45,15.82,1030,49,3.91,,0,sky is clear,3.64
2023-02-09 14:00,0.0,0.0,0.423,15.3,14.06,15.01,16.82,1030,45,3.55,,0,sky is clear,2.98
2023-02-09 15:00,0.0,0.0,0.343,15.27,13.92,13.99,16.82,1030,41,3.19,,0,sky is clear,1.65
2023-02-09 16:00,0.211,0.0,0.265,14.79,13.42,13.99,16.82,1030,42,2.71,,0,sky is clear,1.54
2023-02-09 17:00,1.353,0.0,0.01,14.28,12.91,13.99,16.82,1030,44,1.59,,0,sky is clear,1.72
2023-02-09 18:00,2.506,0.0,0.0,14.52,13.25,13.43,14.82,1031,47,2.76,,0,sky is clear,2.88
2023-02-09 19:00,2.948,0.0,0.0,13.34,12.01,9.71,13.82,1031,49,2.58,,0,sky is clear,2.12
2023-02-09 20:00,0.984,0.0,0.0,12.12,10.72,8.6,12.82,1032,51,2.64,,0,sky is clear,1.64
2023-02-09 21:00,1.513,0.0,0.0,10.76,9.25,8.68,11.77,1032,52,2.64,,0,sky is clear,0.78
2023-02-09 22:00,0.0,1.141,0.0,10.58,9.03,7.57,11.21,1033,51,3.64,,0,sky is clear,0.32
2023-02-09 23:00,0.0,1.703,0.0,10.38,8.83,7.01,10.82,1033,52,3.51,,0,sky is clear,0.37
2023-02-10 00:00,0.0,0.84,0.0,9.52,7.67,5.9,10.66,1033,53,3.47,,0,sky is clear,-0.17
2023-02-10 01:00,0.0,0.538,0.0,9.33,7.39,5.34,10.1,1033,54,3.57,,0,sky is clear,-0.12
2023-02-10 02:00,0.0,0.501,0.0,8.54,6.38,4.71,10.1,1033,53,3.67,,0,sky is clear,-1.0
2023-02-10 03:00,0.0,0.494,0.0,8.43,6.21,4.71,9.54,1033,58,3.73,,0,sky is clear,-0.01
2023-02-10 04:00,0.0,0.357,0.0,8.86,6.77,4.15,9.82,1032,60,3.66,,0,sky is clear,0.72
2023-02-10 05:00,0.0,0.304,0.0,8.86,6.82,4.15,9.82,1032,60,3.57,,0,sky is clear,0.79
2023-02-10 06:00,0.0,0.307,0.0,8.02,5.83,3.6,8.82,1033,63,3.5,,0,sky is clear,0.69
2023-02-10 07:00,0.0,1.109,0.0,7.23,4.89,2.49,8.43,1033,64,3.48,,0,sky is clear,0.15
2023-02-10 08:00,0.233,0.0,0.224,7.8,5.53,3.04,8.82,1033,65,3.57,,0,sky is clear,0.89
2023-02-10 09:00,0.0,0.0,0.305,8.48,6.11,6.93,8.82,1034,57,4.06,,0,sky is clear,-0.01
2023-02-10 10:00,0.386,0.0,0.687,10.2,8.69,9.71,10.82,1034,54,3.83,,0,sky is clear,0.84
2023-02-10 11:00,0.249,0.0,0.533,11.4,9.93,11.12,12.82,1034,51,4.28,,0,sky is clear,1.16
2023-02-10 12:00,0.287,0.0,0.623,13.01,11.57,12.23,13.82,1033,46,4.48,,0,sky is clear,1.21
2023-02-10 13:00,0.0,0.0,0.287,13.62,12.16,13.48,14.82,1032,43,4.48,,0,sky is clear,0.82
